auction_brand,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
ASTON MARTIN,Newport Pagnell,DB 2/4 Mark II Saloon RHD,Bonhams / Aston Martin,180 575 €,REST,V,DB 5 Vantage Saloon,399,1963
ASTON MARTIN,Weybridge,DB 2/4 Mark 2 Saloon RHD (AM300/1202),Bonhams,55 800 €,REST,V,DB 5 Vantage Saloon,399,1963
ASTON MARTIN,Goodwood,DB 2/4 Mark 2 Saloon RHD (AM300/1234),Bonhams,48 400 €,OR+,V,DB 5 Vantage Saloon,399,1963
ASTON MARTIN,Newport Pagnell,DB 2/4 Mark 2 Saloon RHD (AM300/1211),Bonhams,108 000 €,OR-/EX,V,DB 5 Vantage Saloon,399,1963
,,,,,,,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Scottsdale,DB 2/4 cabriolet (2.9 l),Gooding Co.,167 480 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Goodwood,DB 2/4 cabriolet,Bonhams,305 260 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Paris,DB 2/4 cabriolet LHD,Bonhams,391 000 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Pebble Beach,DB 2/4 Spyder Bertone LHD,Gooding & Co.,2 720 000 €,EX,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Newport PagNell,DB 2/4 cabriolet RHD ex-Targa Florio (LML 839),Bonhams,162 000 €,REST+,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Brooklands,DB 2/4 cabriolet RHD (LML 913),Historics at Brooklands,158 200 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Newport PagNell,DB 2/4 2.9 cabriolet RHD (LML 1042),Bonhams,99 000 €,OR+,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Goodwood,DB 2/4 cabriolet RHD (LML 1056),Bonhams,145 600 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Brands Hatch,DB 2/4 cabriolet RHD (LML 818),Coys Auctions,102 000 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Newport Pagnell,DB 2/4 cabriolet 2.9 RHD (LML 883),Bonhams,84 000 €,REST,V,DB 5 Vantage Saloon,397,1963
ASTON MARTIN,Paris,DB 2/4 cabriolet RHD ex-Peter Ustinov LML889,Christie's France,75 000 €,OR,V,DB 5 Vantage Saloon,397,1963
,,,,,,,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Pebble Beach,DB 2/4 cabriolet (2.6 l) Bertone,Gooding & Co,1 215 930 €,REST,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Newport Pagnell,DB 2/4 cabriolet ex-usine,Bonhams,427 960 €,REST,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Scottsdale,DB 2/4 cabriolet,Bonhams,362 640 €,REST,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Paris,DB 2/4 Mk I cabriolet (2.6 l) LHD,RM Auctions,313 600 €,REST,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Newport Pagnell,DB 2/4 cabriolet RHD,Bonhams,140 451 €,OR,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Goodwood,DB 2/4 cabriolet Bertone LHD (LML506),Bonhams,638 000 €,EX,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Newport PagNell,DB 2/4 cabriolet RHD (LML/1062),Bonhams,142 500 €,REST,V,DB 5 Vantage Saloon,396,1963
ASTON MARTIN,Newport Pagnell,DB 2/4 cabriolet RHD (LML 558),Bonhams,202 500 €,EX,V,DB 5 Vantage Saloon,396,1963
,,,,,,,,,
,,,,,,,V8 Saloon Series 4 ,5686,1979
PORSCHE,Quail Lodge,356 A-1600 S Convertible D,Bonhams,168 500 €,REST,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Pebble Beach,356 A 1600 S Convertible D,Gooding & Co.,287 000 €,REST+,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Carmel,356 A-1600 S Convertible D,Bonhams,131 000 €,REST+,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Amelia Island,356 A-1600 S Convertible D,RM Auctions,131 097 €,REST+,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Paris,356 A 1600 Super Convertible D,Artcurial Motorcars,113 179 €,REST+,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Fontainebleau,911 (964) Carrera 2 Cabriolet,Jean-Pierre Osenat,28 592 €,OR+,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Goodwood,356 A Convertible D LHD (86005),Bonhams,95 120 €,REST,V,V8 Saloon Series 4 ,5686,1979
PORSCHE,Londres,356 A-1600 S Convertible D LHD (85912),Coys Auctions,96 000 €,OR+,V,V8 Saloon Series 4 ,5686,1979
,,,,,,,V8 Saloon Series 4 ,5685,1979
PORSCHE,Cernobbio,356 A-1600 S Speedster Reutter,RM Sotheby's,342 500 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,goodwood,356 A-1600 S Speedster,Bonhams,281 010 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Birmingham,356 A-1600 S Speedster (convertie RHD),Silverstone Auctions,336 670 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Scottsdale,356 A-1600 S Speedster + hard-top,Gooding Co.,284 990 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Phoenix,356 A-1600 S Speedster,RM Sotheby's,274 500 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Phoenix,356 A-1600 S Speedster,RM Sotheby's,214 870 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Scottsdale,356 A-1600 S Speedster,Bonhams,195 470 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Scottsdale,356 A-1600 S Speedster,Bonhams,317 910 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Los Angeles,356 A-1600 S Speedster,RM Sotheby's,303 200 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Atlanta,356 A-1600 Speedster Reutter,RM Sotheby's,241 220 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Atlanta,356 A-1600 S Speedster,RM Sotheby's,426 010 €,OR+,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Atlanta,356 A-1600 S Speedster,RM Sotheby's,264 910 €,OR-,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Londres,356 A-1600 S Speedster Reutter,RM Sotheby's,355 070 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Monterey,356 A-1600 S Speedster Reutter,RM Sotheby's,316 370 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Monterey,356 A-1600 S Speedster Reutter,RM Sotheby's,373 110 €,REST,V,V8 Saloon Series 4 ,5685,1979
PORSCHE,Quail Lodge,356 A-1600 S Speedster,Bonhams,496 050 €,REST,V,V8 Saloon Series 4 ,5685,1979
,,,,,,,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Quail Lodge,356 A-1600 S Speedster,Bonhams,444 040 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Amelia Island,356 A-1600 S Speedster,Gooding & Co,464 750 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Amelia Island,356 A-1600 S Speedster hard-top,Bonhams,358 230 €,REST+,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Scottsdale,356 A-1600 S Speedster,Gooding & Co,193 460 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Paris,"356 A-1600 Speedster, moteur S",Bonhams,293 250 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Paris,356 A-1600 Speedster,Bonhams,339 250 €,REST+,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Scottsdale,356 A-1600 S Speedster,Gooding & Co,435 990 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Scottsdale,356 A-1600 S Speedster,Bonhams,251 640 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Knokke-le-Zoute,356 A-1600 Speedster Reutter,Bonhams,391 000 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Pacific Grove,356 A-1600 S Speedster,Worldwide Auctioneers,306 290 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Monterey,356 A-1600 Speedster Reutter,RM Sotheby's,271 250 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Pebble Beach,356 A-1600 S Speedster,Gooding & Co,238 510 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Carmel,356 A-1600 S Speedster Reutter,Bonhams,252 980 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Spa,"356 A-1600 S Speedster, moteur SC",Bonhams,322 000 €,REST+,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Amelia Island,356 A-1600 S Speedster,Gooding & Co.,423 050 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
PORSCHE,Paris,356 A-1600 S Speedster,Bonhams,349 430 €,REST,V,V8 Saloon Series 4 ,2&idCote,1979
,,,,,,,,,
,,,,,,,356 B S 75 Roadster T 6,,1961
,,,,,,,356 C 2000 GS Carrera 2 cabriolet,,1963
,,,,,,,356 C 2000 GS Carrera 2 cabriolet,4064,1963
MERCEDES,Ebeltoft,28/95 skiff bois,Bonhams,1 256 250 €,OR+,V,356 C 2000 GS Carrera 2 cabriolet,4064,1963
,,,,,,,356 C 2000 GS Carrera 2 cabriolet,4060,1963
MERCEDES,Pacific Grove,8/20 HP torpédo (4 cyl.),Worldwide Auctioneers,102 950 €,REST,V,356 C 2000 GS Carrera 2 cabriolet,4060,1963
,,,,,,,356 C 2000 GS Carrera 2 cabriolet,4059,1963
MERCEDES,Goodwood,28/50 HP torpédo,Bonhams,409 210 €,RAR,V,356 C 2000 GS Carrera 2 cabriolet,4059,1963
MERCEDES,Carmel,45 HP Tourabout,Bonhams,814 575 €,REST+,V,356 C 2000 GS Carrera 2 cabriolet,4059,1963
,,,,,,,356 C 2000 GS Carrera 2 cabriolet,2&idCote,1963
MERCEDES,Goodwood,28/50 HP torpédo,Bonhams,409 210 €,RAR,V,356 C 2000 GS Carrera 2 cabriolet,2&idCote,1963
MERCEDES,Carmel,45 HP Tourabout,Bonhams,814 575 €,REST+,V,356 C 2000 GS Carrera 2 cabriolet,2&idCote,1963
,,,,,,,356 C 2000 GS Carrera 2 cabriolet,4056,1963
MERCEDES,Fort Lauderdale,SLS AMG GT V8 6.3 coupé papillon,RM Sotheby,173 550 €,OR+,V,356 C 2000 GS Carrera 2 cabriolet,4056,1963
MERCEDES,Paris,Simplex 35/45 PS Runabout (recréation),Artcurial,174 030 €,OR+,V,356 C 2000 GS Carrera 2 cabriolet,4056,1963
MERCEDES,Wattripont,L 3500 R camion citerne,Collin du Bocage,3 600 €,OR,V,356 C 2000 GS Carrera 2 cabriolet,4056,1963
MERCEDES,Carmel,Simplex 28/32 PS double-phaéton,Bonhams,2 480 000 €,REST,V,356 C 2000 GS Carrera 2 cabriolet,4056,1963
MERCEDES,Goodwood,"W 196 R monoplace F 1 ex-Fangio, palmarès",Bonhams,22 701 860 €,EX,V,356 C 2000 GS Carrera 2 cabriolet,4056,1963
MERCEDES,Monterey,50 HP Touring,RM Auctions,427 680 €,REST,V,356 C 2000 GS Carrera 2 cabriolet,4056,1963
,,,,,,,,,
,,,,,,,400 (15/70/100) torpédo à compresseur,,1926
,,,,,,,SS cabriolet à compresseur,,1928
,,,,,,,SS roadster à compresseur,,1928
,,,,,,,8/38 PS (W 02) torpédo 6 cylindres,,1926
,,,,,,,8/38 PS (W 02) berline 6 cylindres,,1926
,,,,,,,260 Stuttgart (W 11) limousine,,1929
,,,,,,,260 Stuttgart (W 11) torpédo/cabriolet 4 p.,,1929
,,,,,,,300 (W 03) limousine,,1927
,,,,,,,320 (W 04) limousine,,1928
,,,,,,,320 (W 04) limousine,2&idCote,1928
MERCEDES,Fort Lauderdale,SLS AMG GT V8 6.3 coupé papillon,RM Sotheby,173 550 €,OR+,V,320 (W 04) limousine,2&idCote,1928
MERCEDES,Paris,Simplex 35/45 PS Runabout (recréation),Artcurial,174 030 €,OR+,V,320 (W 04) limousine,2&idCote,1928
MERCEDES,Wattripont,L 3500 R camion citerne,Collin du Bocage,3 600 €,OR,V,320 (W 04) limousine,2&idCote,1928
MERCEDES,Carmel,Simplex 28/32 PS double-phaéton,Bonhams,2 480 000 €,REST,V,320 (W 04) limousine,2&idCote,1928
MERCEDES,Goodwood,"W 196 R monoplace F 1 ex-Fangio, palmarès",Bonhams,22 701 860 €,EX,V,320 (W 04) limousine,2&idCote,1928
MERCEDES,Monterey,50 HP Touring,RM Auctions,427 680 €,REST,V,320 (W 04) limousine,2&idCote,1928
,,,,,,,320 (W 04) limousine,11429,1928
MG,Buxton,Magna L 1 Tourer (L 0454),H & H Classic Auctions,45 900 €,REST,V,320 (W 04) limousine,11429,1928
MG,Goodwood,Magna L roadster recarrossé,Bonhams,37 400 €,REST/TR,V,320 (W 04) limousine,11429,1928
,,,,,,,320 (W 04) limousine,4364,1928
MG,Monterey,"Magna L roadster (6 cylindres 1,1 l)",RM Sotheby's,70 150 €,REST,V,320 (W 04) limousine,4364,1928
MG,Beaulieu,Magna L roadster 6-cyl 1.1 l,Bonhams,66 130 €,REST,V,320 (W 04) limousine,4364,1928
,,,,,,,320 (W 04) limousine,4363,1928
MG,Paris,Magna F 2 Foursome Coupé toit ouvrant,Artcurial Motorcars,83 440 €,OR+,V,320 (W 04) limousine,4363,1928
,,,,,,,320 (W 04) limousine,4362,1928
MG,Goodwood,Magna F roadster 6 cylindres,Bonhams,104 000 €,REST,V,320 (W 04) limousine,4362,1928
MG,Duxford,Magna F roadster,H & H Classic Auctions,84 060 €,REST,V,320 (W 04) limousine,4362,1928
MG,Amelia Island,"Magna F 2 roadster Jarvis, compresseur Arnott",RM Sotheby's,94 050 €,REST,V,320 (W 04) limousine,4362,1928
MG,Beaulieu,Magna F tourer 6-cyl. 1.3 l,Bonhams,29 920 €,REST,V,320 (W 04) limousine,4362,1928
MG,Coventry,Magna F 1 tourer,Silverstone Auctions,45 560 €,REST,V,320 (W 04) limousine,4362,1928
,,,,,,,320 (W 04) limousine,4356,1928
MG,Scottsdale (Arizona),Arnolt cabriolet,Gooding & Co,81 400 €,REST+,V,320 (W 04) limousine,4356,1928
,,,,,,,320 (W 04) limousine,10947,1928
ASTON MARTIN,Wormsley,V8 Saloon Series 4 Oscar India RHD,Bonhams,150 880 €,REST,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Paris,"V8 Saloon Series 4 autom., conversion LHD",Bonhams,59 800 €,OR,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Brooklands,V8 Saloon RHD (moteur démonté),Historics at Brooklands,62 192 €,OR-,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport PagNell,V8 Saloon Series 5 Saloon RHD autom.,Bonhams,36 480 €,OR+,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport PagNell,V8 Saloon Series 4 RHD autom.,Bonhams,30 780 €,OR+,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Harrogate,V8 Saloon Series 4 RHD autom.,Bonhams,11 210 €,OR,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,London,"V8 Saloon Series 4 ""Oscar India""",RM Auctions,50 400 €,REST,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Monaco,"V8 Saloon Series 4 ""Oscar India""",Bonhams,28 000 €,REST,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport PagNell,V8 Saloon Series 4 RHD autom.,Bonhams,26 400 €,OR+,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport PagNell,"V8 Saloon RHD autom., moteur Vantage 580",Bonhams,37 400 €,REST/TR,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport PagNell,V8 Saloon Series 4 RHD autom.,Bonhams,34 100 €,OR+,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport Pagnell,"V8 Saloon Series 4 ""Oscar India"" prototype RHD",Bonhams,54 000 €,OR+/EX,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Sandown Park,V8 Saloon Series 4 RHD,Barons Auctions,25 500 €,REST,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Monaco (Bonhams),V8 Saloon Series 4 LHD autom.,Bonhams,34 000 €,OR+,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport Pagnell,V8 Saloon Series 3 RHD autom.,Bonhams,24 000 €,REST,V,320 (W 04) limousine,10947,1928
ASTON MARTIN,Newport Pagnell,V8 Saloon Series 3 RHD autom.,Bonhams,21 000 €,OR+,V,320 (W 04) limousine,10947,1928
,,,,,,,320 (W 04) limousine,423,1928
ASTON MARTIN,Brooklands,V8 Saloon Series 3 (4 Weber) RHD,Historics at Brooklands,44 930 €,OR,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Duxford,V8 Saloon Series 2/3 Oscar India (4 Weber),H and H,133 160 €,OR+,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Goodwood,V8 Saloon Series 2 RHD autom.,Bonhams,79 860 €,OR+,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Reading,V8 Saloon Series 3 autom.,Bonhams,44 370 €,OR,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Reading,V8 Saloon Series 3 LHD,Bonhams,122 440 €,OR+,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Brooklands,V8 Saloon Series 3 mécan.,Historics at Brooklands,77 940 €,REST,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Duxford,"V8 Saloon Series 3 toit ouvrant, BV 5",H and H Classics,100 540 €,OR+,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Goodwood,V8 Saloon Series 2/3 (4 Weber),Bonhams,105 950 €,REST,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Goodwood,V8 Saloon Series 2 (4 Weber),Bonhams,77 730 €,REST,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Brooklands,V8 Saloon RHD,Historics at Brooklands,74 949 €,OR+,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Knokke le Zoute,V8 Series 3 Saloon LHD mécan. ex-USA,Bonhams,126 500 €,REST,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Le Mans,V8 Saloon Series 3 LHD mécan.,Artcurial Motorcars,91 780 €,OR+,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Newport Pagnell,V8 Saloon Series 3 conv. mécan.,Bonhams,87 170 €,REST,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Duxford,"V8 Saloon Series 3, conversion RHD",H & H Classic Auctions,71 499 €,SEP,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Paris,V8 Series 3 Saloon LHD autom.,Bonhams,126 500 €,OR,V,320 (W 04) limousine,423,1928
ASTON MARTIN,Paris,V8 Saloon Series 4 LHD autom.,Artcurial Motorcars,119 200 €,REST+,V,320 (W 04) limousine,423,1928
,,,,,,,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Paris,V8 Saloon RHD autom.,SVV Cornette de Saint-Cyr,50 740 €,OR+,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Newport Pagnell,V8 Series 2 Saloon,Bonhams,59 290 €,REST,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Newport Pagnell,V8 Saloon Series 4 Vantage,Bonhams,100 810 €,OR+,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Newport Pagnell,V8 Series 5 Saloon RHD autom.,Bonhams / Aston Martin,40 994 €,OR+,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Newport Pagnell,V8 Series 2 Saloon RHD autom.,Bonhams / Aston Martin,44 878 €,REST,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Weybridge,V8 Series III Saloon RHD autom.,Bonhams,32 604 €,OR+,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Beaulieu,V8 Series 3 Saloon RHD autom.,Bonhams,10 063 €,OR,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Newport Pagnell,"V8 Saloon RHD autom., évol. RSW 7 litres",Bonhams,119 661 €,REST/TR,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Londres,V8 Saloon RHD mécan.,Bonhams,40 895 €,OR+,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Weybridge,V8 Saloon Series 3 RHD autom.,Bonhams,21 650 €,REST,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Goodwood,V8 Saloon Series 2 RHD autom.,Bonhams,6 030 €,OR,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Newport PagNell,V8 Saloon Series 2 RHD mécan.,Bonhams,21 090 €,REST,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,London,V8 Saloon Series 3 (4 Weber),RM Auctions,21 010 €,REST,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Buxton,V8 Saloon Series 3 RHD autom.,H & H Classic Auctions,20 570 €,OR+,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Goodwood,V8 Saloon Series 3 RHD mécan.,Bonhams,25 300 €,OR,V,320 (W 04) limousine,2&idCote,1928
ASTON MARTIN,Goodwood,"V8 Saloon Series 3 RHD ""Vantage X”",Bonhams,39 600 €,REST+/TR,V,320 (W 04) limousine,2&idCote,1928
,,,,,,,320 (W 04) limousine,5704,1928
PORSCHE,Amelia Island,356 C 2000 GS Carrera 2 coupé,Gooding & Co.,462 400 €,REST,V,320 (W 04) limousine,5704,1928
PORSCHE,Paris,356 C 2000 GS Carrera 2 coupé,Artcurial Motorcars,596 000 €,REST+,V,320 (W 04) limousine,5704,1928
PORSCHE,Le Mans,356 C 2000 GS Carrera 2 coupé,Artcurial Motocars,160 000 €,REST+/TR,V,320 (W 04) limousine,5704,1928
,,,,,,,320 (W 04) limousine,5699,1928
PORSCHE,Scottsdale,356 SC cabriolet 1600 + hard-top,Gooding Co.,172 400 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Pebble Beach,356 SC cabriolet,Gooding & Co,141 850 €,OR+,V,320 (W 04) limousine,5699,1928
PORSCHE,Le Mans,356 SC cabriolet,Artcurial,149 000 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Paris,356 SC cabriolet,Bonhams,132 250 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Paris,356 1600 SC cabriolet,Leclère,135 000 €,OR,V,320 (W 04) limousine,5699,1928
PORSCHE,Scottsdale,356 SC cabriolet,Gooding & Co.,181 070 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Goodwood,356 SC cabriolet ex-USA,Bonhams,105 870 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Scottsdale,356 SC cabriolet,Bonhams,201 460 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Scottsdale,356 SC cabriolet,Barrett-Jackson,96 140 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,New York,"356 Cabriolet décoré, ex-Janis Joplin",RM Sotheby's,1 608 600 €,EX,V,320 (W 04) limousine,5699,1928
PORSCHE,Toffen,356 SC cabriolet LHD,Oldtimer Galerie Toffen,60 450 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Monterey,356 SC cabriolet LHD (161471),Christie's,120 000 €,OR+,V,320 (W 04) limousine,5699,1928
PORSCHE,Salzburg,356 SC cabriolet + hard-top,Dorotheum,65 000 €,REST,V,320 (W 04) limousine,5699,1928
PORSCHE,Greenwich,356 SC cabriolet + hard-top LHD (159408),Christie's,38 250 €,OR-,V,320 (W 04) limousine,5699,1928
PORSCHE,Paris,356 SC cabriolet LHD (161070),"Artcurial Briest, Le Fur, Poulai",73 000 €,OR+,V,320 (W 04) limousine,5699,1928
PORSCHE,Maastricht,356 SC cabriolet LHD (161098),Coys Europe,66 000 €,REST,V,320 (W 04) limousine,5699,1928
,,,,,,,320 (W 04) limousine,5698,1928
PORSCHE,Brooklands,356 SC coupé (Reutter / Karmann),Historics at Brooklands,65 000 €,REST,V,320 (W 04) limousine,5698,1928
PORSCHE,Scottsdale,356 SC coupé (Karmann),Gooding Co.,167 480 €,REST,V,320 (W 04) limousine,5698,1928
PORSCHE,Phoenix,356 SC GT Outlaw coupé ,RM Sotheby's,181 710 €,REST/TR,V,320 (W 04) limousine,5698,1928
PORSCHE,Paris,356 1600 SC coupé (Reutter / Karmann),Leclère,84 000 €,OR,V,320 (W 04) limousine,5698,1928
PORSCHE,Carmel,356 SC coupé Reutter ,Bonhams,67 460 €,REST,V,320 (W 04) limousine,5698,1928
PORSCHE,Amelia Island,356 SC coupé toit ouvrant Reutter,RM Sotheby's,108 900 €,REST,V,320 (W 04) limousine,5698,1928
PORSCHE,Paris,356 SC coupé Karmann,Artcurial Motorcars,89 400 €,OR+,V,320 (W 04) limousine,5698,1928
PORSCHE,Paris,356 SC coupé Karmann,Artcurial Motorcars (collection Baillon),89 400 €,SEP,V,320 (W 04) limousine,5698,1928
PORSCHE,Paris,"356 SC coupé Reutter, préparé rallye",Bonhams,56 640 €,REST/TR,V,320 (W 04) limousine,5698,1928
PORSCHE,Paris,356 SC coupé Karmann,Artcurial Motorcars,47 654 €,REST,V,320 (W 04) limousine,5698,1928
PORSCHE,Paris,356 SC coupé ex-USA (128003),Artcurial Motorcars,47 000 €,OR+,V,320 (W 04) limousine,5698,1928
PORSCHE,AmeliA IslAnd,356 SC coupé,Gooding & Co,39 750 €,REST,V,320 (W 04) limousine,5698,1928
PORSCHE,Silverstone,356 SC coupé LHD ex-USA,Bonhams,29 250 €,OR+,V,320 (W 04) limousine,5698,1928
,,,,,,,320 (W 04) limousine,5697,1928
PORSCHE,Paris,356 C cabriolet,Bonhams,126 500 €,REST,V,320 (W 04) limousine,5697,1928
PORSCHE,Paris,356 C cabriolet,RM Sotheby's,146 050 €,REST,V,320 (W 04) limousine,5697,1928
PORSCHE,Carmel,356 C cabriolet,Bonhams,123 680 €,REST,V,320 (W 04) limousine,5697,1928
PORSCHE,Phoenix,356 C cabriolet,RM Sotheby's,135 430 €,REST,V,320 (W 04) limousine,5697,1928
PORSCHE,Brooklands,356 C coupé préparé Outlaw,Historics at Brooklands,69 978 €,REST,V,320 (W 04) limousine,5697,1928
PORSCHE,Monaco (Coys),356 C cabriolet LHD,Coys Europe,65 000 €,REST,V,320 (W 04) limousine,5697,1928
PORSCHE,Quail Lodge,356 C cabriolet LHD (161923),Bonhams & Butterfields,56 250 €,OR+,V,320 (W 04) limousine,5697,1928
PORSCHE,Monaco (Bonhams),356 C cabriolet + hard-top (161391),Bonhams,85 000 €,OR+,V,320 (W 04) limousine,5697,1928
,,,,,,,320 (W 04) limousine,5696,1928
PORSCHE,Goodwood,356 C coupé Reutter préparé rallye (2.0),Bonhams,109 100 €,REST,V,320 (W 04) limousine,5696,1928
PORSCHE,Essen,356 C coupé (1600),RM Sotheby's,57 500 €,REST,V,320 (W 04) limousine,5696,1928
PORSCHE,Amelia Island,356 C coupé (Reutter / Karmann),Bonhams,67 570 €,REST,V,320 (W 04) limousine,5696,1928
PORSCHE,Birmingham,356 C coupé 1600 préparée rallye,Silverstone Auctions,80 280 €,REST,V,320 (W 04) limousine,5696,1928
PORSCHE,Southam,356 C coupé 1600 LHD,Silverstone Auctions,63 080 €,REST,V,320 (W 04) limousine,5696,1928
