auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,quote_id,auction_url,quote_max_price,quote_model,quote_year
MERCEDES,20071119,HARROGATE,280 CE (W 114) coupé RHD autom.,Bonhams,3300.0,OR,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20190713,BROOKLANDS,280 CE (W 114) coupé,Brooklands Auctions,18100.0,OR+,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20171021,FONTAINEBLEAU,280 CE (W 114) coupé,Osenat,7800.0,OR,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20160320,FONTAINEBLEAU,280 CE (W 114) coupé,J.P. Osenat,7800.0,OR+,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20160221,MARSAC SUR L'ISLE,280 CE (W 114) coupé,Bertrand Miallon,5200.0,OR+,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20150628,AYTRÉ,280 CE (W 114) coupé autom.,SCP,5900.0,OR+,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20141019,AYTRÉ,280 CE (W 114) coupé autom.,SCP,6900.0,OR+,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20071119,HARROGATE,280 CE (W 114) coupé RHD autom.,Bonhams,3300.0,OR,V,4186,cote.encheres.php?idCote=4186,19 000 €,280 CE (W 114) coupé,1972
MERCEDES,20060916,TOFFEN,280 C (W 114) coupé,Oldtimer Galerie Toffen ,3580.0,OR+,V,7793,cote.encheres.php?idCote=7793,18 000 €,280 C (W 114) coupé,1972
MERCEDES,20060702,GUILLY,280 C (W 114) coupé autom.,Montargis Enchères,1000.0,OR,V,7793,cote.encheres.php?idCote=7793,18 000 €,280 C (W 114) coupé,1972
MERCEDES,20060916,TOFFEN,280 C (W 114) coupé,Oldtimer Galerie Toffen ,3580.0,OR+,V,7793,cote.encheres.php?idCote=7793,18 000 €,280 C (W 114) coupé,1972
MERCEDES,20060702,GUILLY,280 C (W 114) coupé autom.,Montargis Enchères,1000.0,OR,V,7793,cote.encheres.php?idCote=7793,18 000 €,280 C (W 114) coupé,1972
MERCEDES,20180421,TOFFEN,250 CE (W 114) coupé,Oldtimer Galerie Toffen ,12580.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20180120,FONTAINEBLEAU,250 CE (W 114) coupé,Osenat,3840.0,OR-,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20171014,TOFFEN,250 CE (W 114) coupé,Oldtimer Galerie Toffen ,9710.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20161125,MILAN,250 CE (W 114) coupé,RM Sotheby's,15680.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20160410,PARIS,"250 CE (W 114) coupé toit ouvrant, int. cuir",Leclère,19720.0,REST+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20141116,MONTASTRUC-LA-CONSEILLÈRE,250 SEC coupé,FEE Machoïr,30000.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20140308,BROOKLANDS,250 CE coupé automatique (W 114) RHD,Brooklands Auctions,10667.0,REST,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20130309,BROOKLANDS,250 CE (W 114) coupé RHD autom.,Brooklands Auctions,5782.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20110425,SAINT-JAMES,250 CE (W 114) coupé LHD autom.,Toutain-Vente,2000.0,REST-,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20061205,SANDOWN PARK,250 CE (W 114) coupé RHD autom.,Barons Auctions,5100.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20180421,TOFFEN,250 CE (W 114) coupé,Oldtimer Galerie Toffen ,12580.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20180120,FONTAINEBLEAU,250 CE (W 114) coupé,Osenat,3840.0,OR-,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20171014,TOFFEN,250 CE (W 114) coupé,Oldtimer Galerie Toffen ,9710.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20161125,MILAN,250 CE (W 114) coupé,RM Sotheby's,15680.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20160410,PARIS,"250 CE (W 114) coupé toit ouvrant, int. cuir",Leclère,19720.0,REST+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20141116,MONTASTRUC-LA-CONSEILLÈRE,250 SEC coupé,FEE Machoïr,30000.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20140308,BROOKLANDS,250 CE coupé automatique (W 114) RHD,Brooklands Auctions,10667.0,REST,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20130309,BROOKLANDS,250 CE (W 114) coupé RHD autom.,Brooklands Auctions,5782.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20110425,SAINT-JAMES,250 CE (W 114) coupé LHD autom.,Toutain-Vente,2000.0,REST-,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20061205,SANDOWN PARK,250 CE (W 114) coupé RHD autom.,Barons Auctions,5100.0,OR+,V,4184,cote.encheres.php?idCote=4184,18 000 €,250 CE (W 114) coupé,1969
MERCEDES,20161125,MILAN,250 C (W 114) coupé,RM Sotheby's,16800.0,OR+,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20150425,TOFFEN,250 C (W 114) coupé,Oldtimer Galerie Toffen ,9925.0,OR,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20120915,TOFFEN,250 C (W 114) coupé,Oldtimer Galerie Toffen ,10120.0,OR,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20090719,UZERCHE,250 C (W 114) coupé,Me Arnaud-Lacroz,450.0,SEP,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20161125,MILAN,250 C (W 114) coupé,RM Sotheby's,16800.0,OR+,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20150425,TOFFEN,250 C (W 114) coupé,Oldtimer Galerie Toffen ,9925.0,OR,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20120915,TOFFEN,250 C (W 114) coupé,Oldtimer Galerie Toffen ,10120.0,OR,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20090719,UZERCHE,250 C (W 114) coupé,Me Arnaud-Lacroz,450.0,SEP,V,4183,cote.encheres.php?idCote=4183,16 000 €,250 C (W 114) coupé,1969
MERCEDES,20181203,LONDRES,250 (W 114) berline RHD autom.,Bonhams,1160.0,OR,V,7798,cote.encheres.php?idCote=7798,6 500 €,250 (W 114) berline,1968
MERCEDES,20180630,WATTRIPONT,250 (W 114) berline toit ouvrant,Collin du Bocage,1080.0,OR-,V,7798,cote.encheres.php?idCote=7798,6 500 €,250 (W 114) berline,1968
MERCEDES,20070630,NOGENT LE ROTROU,250 (W 114) berline,SVV,1000.0,OR,V,7798,cote.encheres.php?idCote=7798,6 500 €,250 (W 114) berline,1968
MERCEDES,20181203,LONDRES,250 (W 114) berline RHD autom.,Bonhams,1160.0,OR,V,7798,cote.encheres.php?idCote=7798,6 500 €,250 (W 114) berline,1968
MERCEDES,20180630,WATTRIPONT,250 (W 114) berline toit ouvrant,Collin du Bocage,1080.0,OR-,V,7798,cote.encheres.php?idCote=7798,6 500 €,250 (W 114) berline,1968
MERCEDES,20070630,NOGENT LE ROTROU,250 (W 114) berline,SVV,1000.0,OR,V,7798,cote.encheres.php?idCote=7798,6 500 €,250 (W 114) berline,1968
MERCEDES,20160626,CAEN,230 (W 114) limousine longue LHD autom.,Côte Enchères Atlantique / M. Pagneux,3658.0,OR,V,7797,cote.encheres.php?idCote=7797,7 000 €,230 (W 114) limousine longue,1969
MERCEDES,20160626,CAEN,230 (W 114) limousine longue LHD autom.,Côte Enchères Atlantique / M. Pagneux,3658.0,OR,V,7797,cote.encheres.php?idCote=7797,7 000 €,230 (W 114) limousine longue,1969
MERCEDES,20140308,BROOKLANDS,230 E (W 123) berline RHD,Brooklands Auctions,8611.0,OR+,V,7796,cote.encheres.php?idCote=7796,6 000 €,230.6 (W 114) berline,1973
MERCEDES,20091128,TOFFEN,230 (W 114) berline 6 cyl. 4 vitesses,Oldtimer Galerie Toffen ,6180.0,OR+,V,7796,cote.encheres.php?idCote=7796,6 000 €,230.6 (W 114) berline,1973
MERCEDES,20140308,BROOKLANDS,230 E (W 123) berline RHD,Brooklands Auctions,8611.0,OR+,V,7796,cote.encheres.php?idCote=7796,6 000 €,230.6 (W 114) berline,1973
MERCEDES,20091128,TOFFEN,230 (W 114) berline 6 cyl. 4 vitesses,Oldtimer Galerie Toffen ,6180.0,OR+,V,7796,cote.encheres.php?idCote=7796,6 000 €,230.6 (W 114) berline,1973
MERCEDES,20190317,PARIS,230.4 (W 115) berline “Uber Toys”,Claude Aguttes,3600.0,TR,V,7795,cote.encheres.php?idCote=7795,5 500 €,230.4 (W 115) berline,1973
MERCEDES,20150719,UZERCHE,230.4 (W 115) berline,Brivenchères (Me Gillardeau),2440.0,OR+,V,7795,cote.encheres.php?idCote=7795,5 500 €,230.4 (W 115) berline,1973
MERCEDES,20190317,PARIS,230.4 (W 115) berline “Uber Toys”,Claude Aguttes,3600.0,TR,V,7795,cote.encheres.php?idCote=7795,5 500 €,230.4 (W 115) berline,1973
MERCEDES,20150719,UZERCHE,230.4 (W 115) berline,Brivenchères (Me Gillardeau),2440.0,OR+,V,7795,cote.encheres.php?idCote=7795,5 500 €,230.4 (W 115) berline,1973
MERCEDES,20061022,SALZBOURG,230 (W 114) berline autom.,Dorotheum,4000.0,OR+,V,9278,cote.encheres.php?idCote=9278,6 000 €,230 (W 114) berline 6 cylindres,1968
MERCEDES,20061022,SALZBOURG,230 (W 114) berline autom.,Dorotheum,4000.0,OR+,V,9278,cote.encheres.php?idCote=9278,6 000 €,230 (W 114) berline 6 cylindres,1968
MERCEDES,20060702,GUILLY,240 D (W 115) berline,Montargis Enchères,700.0,OR+,V,9276,cote.encheres.php?idCote=9276,4 200 €,240 D (W 115) berline,1974
MERCEDES,20060702,GUILLY,240 D (W 115) berline,Montargis Enchères,700.0,OR+,V,9276,cote.encheres.php?idCote=9276,4 200 €,240 D (W 115) berline,1974
MERCEDES,20171015,MOULINEAUX,220 D (W 115) berline,HdV,550.0,OR-,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20150406,SAINT-JAMES,220 D (W 115) berline automatique,Toutain-Vente,2300.0,OR-,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20110425,SAINT-JAMES,220 D (W 115) berline autom.,Toutain-Vente,560.0,OR-,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20100405,SAINT-JAMES,220 D (W 115) berline,Toutain-Vente,760.0,OR,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20090327,MARMANDE,220 D (W 115) berline,SVV,600.0,OR,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20171015,MOULINEAUX,220 D (W 115) berline,HdV,550.0,OR-,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20150406,SAINT-JAMES,220 D (W 115) berline automatique,Toutain-Vente,2300.0,OR-,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20110425,SAINT-JAMES,220 D (W 115) berline autom.,Toutain-Vente,560.0,OR-,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20100405,SAINT-JAMES,220 D (W 115) berline,Toutain-Vente,760.0,OR,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20090327,MARMANDE,220 D (W 115) berline,SVV,600.0,OR,V,9274,cote.encheres.php?idCote=9274,4 000 €,220 D (W 115) berline,1968
MERCEDES,20070722,UZERCHE,"220 (W 115) berline, jantes alu",Me Arnaud-Lacroz,840.0,OR,V,7794,cote.encheres.php?idCote=7794,5 000 €,220 (W 115) berline,1968
MERCEDES,20070722,UZERCHE,"220 (W 115) berline, jantes alu",Me Arnaud-Lacroz,840.0,OR,V,7794,cote.encheres.php?idCote=7794,5 000 €,220 (W 115) berline,1968
MERCEDES,20170508,LA MÉZIÈRE,200 (W 115) berline autom.,Alcopa auction,4210.0,OR,V,8518,cote.encheres.php?idCote=8518,5 000 €,200 (W 115) berline,1968
MERCEDES,20150710,CHAVEIGNES,200 (W 115) berline modifiée 220 D,HdV,360.0,OR-/TR,V,8518,cote.encheres.php?idCote=8518,5 000 €,200 (W 115) berline,1968
MERCEDES,20170508,LA MÉZIÈRE,200 (W 115) berline autom.,Alcopa auction,4210.0,OR,V,8518,cote.encheres.php?idCote=8518,5 000 €,200 (W 115) berline,1968
