auction_brand,auction_date,auction_location,auction_model,auction_organizor,auction_price,auction_restauration_code,auction_sales_code,model,quote_id,year
PORSCHE,21/03/2018,Duxford,911 Carrera 3.2 Speedster Turbo-look,H and H Classics,128 900 €,OR+,V,,8040,
PORSCHE,18/08/2017,Monterey,911 3.2 Speedster ,RM Sotheby's,182 390 €,OR+,V,,8040,
PORSCHE,18/08/2017,Pebble Beach,911 Carrera 3.2 Speedster Turbo-look,Gooding & Co,252 540 €,OR+,V,,8040,
PORSCHE,13/05/2017,Silverstone,911 Carrera 3.2 Speedster Turbo-look,Silverstone Auctions,214 150 €,OR+,V,,8040,
PORSCHE,11/03/2017,Amelia Island,911 Carrera 3.2 Speedster turbo-look USA,RM Sotheby's,144 380 €,OR+,V,,8040,
PORSCHE,12/03/2016,Brooklands,911 Speedster Turbo-look Flachbau,Historics at Brooklands,146 047 €,OR+,V,,8040,
PORSCHE,04/02/2016,Paris,"911 Carrera 3.2 Speedster turbo-look, 948 km origine",Bonhams,251 667 €,OR+/EX,V,,8040,
PORSCHE,07/11/2015,Lyon,911 Carrera 3.2 Speedster turbo-look,Claude Aguttes,195 600 €,OR+,V,,8040,
,,,,,,,,,11295,
PORSCHE,08/12/2018,Los Angeles,911 Carrera 3.2 Speedster,RM Sotheby's,128 410 €,OR+,V,,11295,
PORSCHE,27/10/2018,Atlanta,911 Carrera 3.2 Speedster (étroit),RM Sotheby's,164 030 €,OR+,V,,11295,
PORSCHE,12/05/2018,Monaco,911 3.8 Speedster ,RM Sotheby's,246 880 €,OR+,V,,11295,
PORSCHE,10/03/2018,Amelia Island,911 Carrera 3.2 Speedster (étroit),RM Sotheby,182 270 €,OR+,V,,11295,
PORSCHE,18/01/2018,Scottsdale,911 Carrera 3.2 Speedster,Bonhams,128 060 €,OR+,V,,11295,
PORSCHE,07/02/2018,Paris,911 Carrera 3.2 Speedster (étroit),RM Sotheby's,291 880 €,OR+,V,,11295,
PORSCHE,27/05/2017,Cernobbio,911 Carrera 3.2 Speedster (étroit),RM Sotheby's,0 €,OR+,V,,11295,
PORSCHE,21/05/2017,Spa,911 Carrera 3.2 Speedster (étroit),Bonhams,299 000 €,OR+,V,,11295,
PORSCHE,10/03/2017,Amelia Island,911 Carrera 3.2 Speedster ,Gooding & Co.,243 010 €,OR+,V,,11295,
PORSCHE,09/02/2017,Paris,911 Carrera 3.2 Speedster WTL,Bonhams,201 370 €,OR+,V,,11295,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 Speedster ,RM Sotheby's,291 200 €,OR+,V,,11295,
PORSCHE,14/05/2016,Monaco,911 Carrera 3.2 Speedster RHD,RM Sotheby's,128 800 €,OR+,V,,11295,
PORSCHE,07/09/2015,Londres,911 3.2 Speedster (étroit),RM Sotheby's,237 311 €,OR+,V,,11295,
PORSCHE,04/02/2015,Paris,911 Speedster,RM Auctions,179 200 €,OR+,V,,11295,
PORSCHE,02/11/2014,Paris,911 Carrera 3.2 Speedster Turbo-look,Artcurial Motorcars,178 800 €,OR+,V,,11295,
PORSCHE,20/03/2011,Fontainebleau,"911 Carrera 3.2 Speedster ""étroit""",Jean-Pierre Osenat,55 000 €,OR+,V,,11295,
,,,,,,,,,5735&index=2,
PORSCHE,18/05/2009,Monaco,911 Carrera 3.2 Speedster Turbo-look,Bonhams,46 000 €,OR+,V,,5735&index=2,
PORSCHE,06/04/2008,Fontainebleau,"911 Carrera 3.2 Speedster ""étroit""",Jean-Pierre Osenat,55 500 €,OR+,V,,5735&index=2,
,,,,,,,,,9558,
PORSCHE,03/12/2018,Londres,911 Carrera 3.2 cabriolet Super Sport RHD,Bonhams,87 720 €,OR+,V,,9558,
PORSCHE,14/04/2018,Lyon,911 Carrera 3.2 cabriolet,Aguttes,74 480 €,OR+,V,,9558,
PORSCHE,06/04/2018,Fort Lauderdale,911 Carrera 3.2 cabriolet,RM Sotheby's,27 840 €,OR,V,,9558,
PORSCHE,19/01/2018,Scottsdale,911 Carrera 3.2 cabriolet,Gooding & Co,60 740 €,OR+,V,,9558,
PORSCHE,06/10/2017,Knokke-le-Zoute,911 Carrera 3.2 cabriolet ,Bonhams,86 250 €,OR,V,,9558,
PORSCHE,19/03/2017,Goodwood,911 Carrera 3.2 cabriolet RHD,Bonhams,50 970 €,OR+,V,,9558,
PORSCHE,08/03/2017,Fléville devant Nancy,911 Carrera 3.2 cabriolet,Alcopa Auction Nancy,43 310 €,OR+,V,,9558,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 cabriolet,RM Sotheby's,95 200 €,OR+,V,,9558,
PORSCHE,06/02/2014,Paris,"911 Carrera 3.2 Speedster ""étroit"", 638 km orig.",Bonhams,310 500 €,OR+/EX,V,,9558,
PORSCHE,06/07/2013,Mulhouse,"911 Carrera 3.2 Speedster, ex-O. Panis",Stanislas Machoïr,103 200 €,OR,V,,9558,
PORSCHE,29/04/2013,Londres,"911 Carrera 3.2 cabriolet RHD, look 965",Bonhams,21 775 €,OR+/TR,V,,9558,
PORSCHE,22/10/2011,Brooklands,911 Carrera 3.2 cabriolet,Historics,16 730 €,OR+,V,,9558,
PORSCHE,19/06/2011,Fontainebleau,911 (964) Carrera 3.2 cabriolet,Jean-Pierre Osenat,21 000 €,OR+,V,,9558,
PORSCHE,01/10/2010,Buxton,911 Carrera 3.2 cabriolet RHD,H & H Classic Auctions,10 350 €,OR,V,,9558,
PORSCHE,23/03/2010,Sandown Park,911 Carrera 3.2 cabriolet RHD,Barons,12 930 €,OR+,V,,9558,
PORSCHE,16/11/2009,Paris,911 Carrera 3.2 cabriolet,"Artcurial Briest, Poulain, F. Ta",21 500 €,OR+,V,,9558,
,,,,,,,,,9557,
PORSCHE,23/02/2018,Coventry,911 Carrera 3.2 Targa,Silverstone Auction,53 430 €,REST,V,,9557,
PORSCHE,26/11/2016,Brooklands,911 Carrera Sport 3.2 Targa RHD,Historics at Brooklands,153 087 €,REST+,V,,9557,
PORSCHE,03/09/2016,Beaulieu,"911 Carrera 3.2 Targa RHD, aileron Turbo",Bonhams,38 300 €,OR+,V,,9557,
PORSCHE,24/04/2016,Montastruc,911 Carrera 3.2 Targa,Stanislas Machoïr,43 200 €,OR+,V,,9557,
PORSCHE,22/10/2011,Brooklands,911 Carrera 3.2 Targa,Historics,15 420 €,OR+,V,,9557,
PORSCHE,11/04/2011,London,911 Carrera 3.2 Sport Targa RHD,Bonhams,21 950 €,OR+,V,,9557,
PORSCHE,11/09/2010,Beaulieu,911 Carrera 3.2 Targa,Bonhams,7 280 €,OR,V,,9557,
PORSCHE,29/05/2010,Saint-Brice,911 Carrera 3.2 Targa,"SCP Riquier, Salvi, Gras / M. Th",25 000 €,REST+,V,,9557,
PORSCHE,09/06/2010,Buxton,911 Carrera 3.2 Targa RHD,H & H Classic Auctions,9 600 €,OR+,V,,9557,
PORSCHE,27/02/2008,Cheltenham,911 Carrera 3.2 Targa RHD,H & H Classic Auctions,14 340 €,OR+,V,,9557,
PORSCHE,27/10/2007,Padoue,911 Carrera 3.2 Targa LHD,Coys (Europe),27 000 €,OR+,V,,9557,
,,,,,,,,,5733&index=2,
PORSCHE,23/02/2018,Coventry,911 Carrera 3.2 Targa,Silverstone Auction,53 430 €,REST,V,,5733&index=2,
PORSCHE,26/11/2016,Brooklands,911 Carrera Sport 3.2 Targa RHD,Historics at Brooklands,153 087 €,REST+,V,,5733&index=2,
PORSCHE,03/09/2016,Beaulieu,"911 Carrera 3.2 Targa RHD, aileron Turbo",Bonhams,38 300 €,OR+,V,,5733&index=2,
PORSCHE,24/04/2016,Montastruc,911 Carrera 3.2 Targa,Stanislas Machoïr,43 200 €,OR+,V,,5733&index=2,
PORSCHE,22/10/2011,Brooklands,911 Carrera 3.2 Targa,Historics,15 420 €,OR+,V,,5733&index=2,
PORSCHE,11/04/2011,London,911 Carrera 3.2 Sport Targa RHD,Bonhams,21 950 €,OR+,V,,5733&index=2,
PORSCHE,11/09/2010,Beaulieu,911 Carrera 3.2 Targa,Bonhams,7 280 €,OR,V,,5733&index=2,
PORSCHE,29/05/2010,Saint-Brice,911 Carrera 3.2 Targa,"SCP Riquier, Salvi, Gras / M. Th",25 000 €,REST+,V,,5733&index=2,
PORSCHE,09/06/2010,Buxton,911 Carrera 3.2 Targa RHD,H & H Classic Auctions,9 600 €,OR+,V,,5733&index=2,
PORSCHE,27/02/2008,Cheltenham,911 Carrera 3.2 Targa RHD,H & H Classic Auctions,14 340 €,OR+,V,,5733&index=2,
PORSCHE,27/10/2007,Padoue,911 Carrera 3.2 Targa LHD,Coys (Europe),27 000 €,OR+,V,,5733&index=2,
,,,,,,,,,9556,
PORSCHE,23/06/2019,Paris,"911 Carrera 3.2 coupé toit ouvrant, prép. RUF",Claude Aguttes,47 000 €,OR+,V,,9556,
PORSCHE,17/06/2019,Paris,911 Carrera 3.2 Jubilé coupé toit ouvrant,Artcurial,61 980 €,OR+,V,,9556,
PORSCHE,17/11/2018,Turin,911 Carrera 3.2 coupé,Aste Bolaffi,59 800 €,OR,V,,9556,
PORSCHE,19/03/2017,Fontainebleau,911 Carrera 3.2 coupé toit ouvrant,Jean-Pierre Osenat,48 000 €,OR+,V,,9556,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 coupé,RM Sotheby's,85 120 €,OR+,V,,9556,
PORSCHE,21/08/2016,Pebble Beach,911 Carrera 3.2 Club Sport coupé,Gooding & Co.,291 500 €,OR+,V,,9556,
PORSCHE,12/03/2016,Lyon,"911 Carrera 3.2 coupé toit ouvrant, aileron turbo",Claude Aguttes,45 600 €,OR+,V,,9556,
PORSCHE,04/02/2016,Paris,911 Carrera 3.2 coupé toit ouvrant,Bonhams,66 700 €,OR+,V,,9556,
PORSCHE,01/09/2012,Brooklands,911 Carrera 3.2 Targa RHD,Historics,20 490 €,,V,,9556,
PORSCHE,01/07/2011,Goodwood,911 Carrera 3.2 coupé RHD évocation 911 SR,Bonhams,41 760 €,TR,V,,9556,
PORSCHE,19/06/2011,Fontainebleau,911 (964) Carrera 3.2 coupé,Jean-Pierre Osenat,27 000 €,OR+/EX,V,,9556,
PORSCHE,18/09/2009,Goodwood,911 Carrera 3.2 cabriolet RHD,Bonhams,10 560 €,OR,V,,9556,
PORSCHE,03/07/2009,Goodwood,911 Carrera 3.2 coupé LHD,Bonhams,13 200 €,OR,V,,9556,
PORSCHE,26/07/2008,Silverstone,911 Carrera 3.2 coupé RHD “turbo-look”,Bonhams,10 730 €,TR/OR,V,,9556,
PORSCHE,23/07/2008,Buxton,911 Carrera 3.2 coupé RHD,H & H,14 950 €,OR+,V,,9556,
PORSCHE,10/10/2007,Duxford,911 Carrera 3.2 coupé LHD,H & H Classic Auctions,12 750 €,OR,V,,9556,
,,,,,,,,,5732&index=2,
PORSCHE,10/10/2007,Duxford,911 Carrera 3.2 coupé RHD,H & H Classic Auctions,15 000 €,OR+,V,,5732&index=2,
PORSCHE,11/07/2007,Leominster,911 (993) Carrera 3.2 coupé RHD,Brightwells,22 500 €,OR+,V,,5732&index=2,
PORSCHE,22/06/2007,Goodwood,911 Carrera 3.2 coupé RHD toit ouvrant,Bonhams,22 500 €,OR+,V,,5732&index=2,
PORSCHE,18/04/2007,Buxton,911 Carrera 3.2 coupé RHD,H & H Classic Auctions,12 300 €,OR,V,,5732&index=2,
PORSCHE,16/04/2007,Paris,911 Carrera 3.2 coupé,"Artcurial Briest, Le Fur, Poulai",14 000 €,OR+,V,,5732&index=2,
PORSCHE,03/04/2007,Bridgwater,911 Carrera 3.2 Sport coupé RHD,BCA Classic & Historic,20 850 €,OR+,V,,5732&index=2,
PORSCHE,13/01/2007,Birmingham,911 (993) Carrera Cup 3.8 coupé LHD,Coys,85 250 €,TR,V,,5732&index=2,
PORSCHE,15/10/2006,Fontainebleau,"911 Carrera 3.2 coupé toit ouvrant, jantes RUF",Jean-Pierre Osenat,16 000 €,OR+,V,,5732&index=2,
PORSCHE,13/09/2006,Buxton,911 Carrera 3.2 coupé RHD,H & H Classic Auctions,8 100 €,OR,V,,5732&index=2,
PORSCHE,13/09/2006,Buxton,911 Carrera 3.2 coupé RHD,H & H Classic Auctions,9 600 €,OR+,V,,5732&index=2,
,,,,,,,,,8039,
PORSCHE,24/08/2018,Pebble Beach,911 Carrera 3.2 cabriolet 25e anniversaire,Gooding & Co,106 390 €,OR+,V,,8039,
PORSCHE,02/07/2017,Monaco,911 Carrera Ruf BTR 3.4 turbo cabriolet,Artcurial Motorcars,179 860 €,TR,V,,8039,
PORSCHE,20/01/2017,Scottsdale,911 Carrera 3.2 cabriolet,Gooding & Co.,76 570 €,OR+,V,,8039,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 cabriolet,RM Sotheby's,84 000 €,OR+,V,,8039,
PORSCHE,16/03/2014,Auvers-sur-Oise,911 3.2 cabriolet Turbo look boîte G 50,Le Calvez & Associés,26 680 €,OR+,V,,8039,
PORSCHE,07/10/2013,Bruxelles,911 Carrera 3.2 cabriolet,Pierre Bergé & Associés,32 500 €,OR,V,,8039,
PORSCHE,03/12/2012,Weybridge,911 Carrera 3.2 cabriolet RHD,Bonhams,11 624 €,OR+,V,,8039,
PORSCHE,17/11/2012,Birmingham,911 Carrera 3.2 Speedster RHD,Silverstone Auctions,82 399 €,OR+,V,,8039,
PORSCHE,11/11/2012,Paris,911 Carrera Speedster Turbo-look ex-USA,Artcurial Motorcars,95 309 €,OR+,V,,8039,
PORSCHE,11/11/2012,Paris,911 Carrera 3.2 cabriolet,Artcurial Motorcars,32 167 €,OR+,V,,8039,
PORSCHE,14/10/2012,Fontainebleau,911 Carrera 3.2 Cabriolet,Jean-Pierre Osenat,27 401 €,OR+,V,,8039,
,,,,,,,,,8038,
PORSCHE,17/01/2019,Phoenix,911 Carrera 3.2 Targa outlaw,RM Sotheby's,39 290 €,REST/TR,V,,8038,
PORSCHE,07/07/2018,Brooklands,911 Carrera 3.2 Targa,Historics at Brooklands,43 050 €,OR+,V,,8038,
PORSCHE,19/05/2018,Brooklands,911 Carrera 3.2 Targa RHD,Historics at Brooklands,41 690 €,OR+,V,,8038,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 3.2 Targa,Bonhams,136 140 €,OR+,V,,8038,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 3.2 Targa Police néerlandaise,Bonhams,67 620 €,OR+,V,,8038,
PORSCHE,11/09/2017,La Mézière,911 3.2 Targa,Alcopa Auction,33 890 €,OR,V,,8038,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 Targa,RM Sotheby's,64 960 €,OR+,V,,8038,
PORSCHE,07/10/2016,Knokke le Zoute,911 Carrera 3.2 Targa ex-Rijkspolitie (NL),Bonhams,109 250 €,REST,V,,8038,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé Targa police,Bonhams,120 750 €,OR,V,,8038,
PORSCHE,07/09/2013,Beaulieu,911 Carrera 3.2 Targa RHD,Bonhams,19 134 €,OR+,V,,8038,
PORSCHE,09/03/2013,Brooklands,911 Carrera 3.2 Targa RHD,Historics at Brooklands,17 668 €,OR+,V,,8038,
,,,,,,,,,5730&index=2,
PORSCHE,17/01/2019,Phoenix,911 Carrera 3.2 Targa outlaw,RM Sotheby's,39 290 €,REST/TR,V,,5730&index=2,
PORSCHE,07/07/2018,Brooklands,911 Carrera 3.2 Targa,Historics at Brooklands,43 050 €,OR+,V,,5730&index=2,
PORSCHE,19/05/2018,Brooklands,911 Carrera 3.2 Targa RHD,Historics at Brooklands,41 690 €,OR+,V,,5730&index=2,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 3.2 Targa,Bonhams,136 140 €,OR+,V,,5730&index=2,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 3.2 Targa Police néerlandaise,Bonhams,67 620 €,OR+,V,,5730&index=2,
PORSCHE,11/09/2017,La Mézière,911 3.2 Targa,Alcopa Auction,33 890 €,OR,V,,5730&index=2,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 Targa,RM Sotheby's,64 960 €,OR+,V,,5730&index=2,
PORSCHE,07/10/2016,Knokke le Zoute,911 Carrera 3.2 Targa ex-Rijkspolitie (NL),Bonhams,109 250 €,REST,V,,5730&index=2,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé Targa police,Bonhams,120 750 €,OR,V,,5730&index=2,
PORSCHE,07/09/2013,Beaulieu,911 Carrera 3.2 Targa RHD,Bonhams,19 134 €,OR+,V,,5730&index=2,
PORSCHE,09/03/2013,Brooklands,911 Carrera 3.2 Targa RHD,Historics at Brooklands,17 668 €,OR+,V,,5730&index=2,
,,,,,,,,,5720&index=2&index=3,
PORSCHE,17/01/2019,Phoenix,911 Carrera 3.2 Targa outlaw,RM Sotheby's,39 290 €,REST/TR,V,,5720&index=2&index=3,
PORSCHE,07/07/2018,Brooklands,911 Carrera 3.2 Targa,Historics at Brooklands,43 050 €,OR+,V,,5720&index=2&index=3,
PORSCHE,19/05/2018,Brooklands,911 Carrera 3.2 Targa RHD,Historics at Brooklands,41 690 €,OR+,V,,5720&index=2&index=3,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 3.2 Targa,Bonhams,136 140 €,OR+,V,,5720&index=2&index=3,
PORSCHE,08/03/2018,Amelia Island,911 Carrera 3.2 Targa Police néerlandaise,Bonhams,67 620 €,OR+,V,,5720&index=2&index=3,
PORSCHE,11/09/2017,La Mézière,911 3.2 Targa,Alcopa Auction,33 890 €,OR,V,,5720&index=2&index=3,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 Targa,RM Sotheby's,64 960 €,OR+,V,,5720&index=2&index=3,
PORSCHE,07/10/2016,Knokke le Zoute,911 Carrera 3.2 Targa ex-Rijkspolitie (NL),Bonhams,109 250 €,REST,V,,5720&index=2&index=3,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé Targa police,Bonhams,120 750 €,OR,V,,5720&index=2&index=3,
PORSCHE,07/09/2013,Beaulieu,911 Carrera 3.2 Targa RHD,Bonhams,19 134 €,OR+,V,,5720&index=2&index=3,
PORSCHE,09/03/2013,Brooklands,911 Carrera 3.2 Targa RHD,Historics at Brooklands,17 668 €,OR+,V,,5720&index=2&index=3,
,,,,,,,,,8037,
PORSCHE,29/05/2019,Auburn,911 Carrera 3.2 coupé convertie capot plat et turbo-look,RM Sotheby's,32 960 €,OR+/TR,V,,8037,
PORSCHE,29/03/2019,Fort Lauderdale,911 Carrera 3.2 coupé,RM Sotheby,40 140 €,OR+,V,,8037,
PORSCHE,18/01/2019,Scottsdale,911 Carrera 3.2 coupé,Gooding Co.,81 280 €,OR+,V,,8037,
PORSCHE,27/10/2018,Padoue,911 Carrera 3.2 coupé,Bonhams,49 450 €,OR+,V,,8037,
PORSCHE,28/09/2018,Southam,911 Carrera 3.2 coupé LHD,Silverstone Auctions,55 510 €,OR+,V,,8037,
PORSCHE,28/09/2018,Southam,911 Carrera 3.2 coupé Supersport RHD,Silverstone Auctions,47 940 €,OR+,V,,8037,
PORSCHE,24/08/2018,Pebble Beach,911 Carrera 3.2 coupé 25e anniversaire,Gooding & Co,94 570 €,OR+,V,,8037,
PORSCHE,21/07/2018,Silverstone,911 Carrera 3.2 Sport coupé RHD,Silverstone Auctions,44 420 €,REST,V,,8037,
PORSCHE,14/04/2018,Lyon,911 Carrera 3.2 Jubilé coupé,Aguttes,56 180 €,REST,V,,8037,
PORSCHE,23/02/2018,Coventry,911 Carrera 3.2 coupé,Silverstone Auction,44 740 €,OR+,V,,8037,
PORSCHE,19/01/2018,Scottsdale,911 Carrera 3.2 coupé ,Gooding & Co,74 680 €,REST,V,,8037,
PORSCHE,18/06/2017,Fontainebleau,"911 Carrera 3.2 coupé toit ouvrant, look 964",Jean-Pierre Osenat,34 800 €,REST/TR,V,,8037,
PORSCHE,04/06/2017,Greenwich,911 Carrera 3.2 coupé USA,Bonhams,42 120 €,OR+,V,,8037,
PORSCHE,22/04/2017,Neuilly sur Seine,"911 Carrera 3.2 coupé toit ouvrant, évoc. 2.7 RS",Claude Aguttes,69 600 €,REST+/TR,V,,8037,
PORSCHE,25/11/2016,Milan,911 Carrera 3.2 coupé,RM Sotheby's,45 920 €,OR+,V,,8037,
PORSCHE,26/11/2016,Toffen,911 Carrera 3.2 coupé toit ouvrant,Oldtimer Galerie Toffen,39 638 €,OR+,V,,8037,
,,,,,,,,,9559&index=2,
PORSCHE,07/11/2015,Lyon,911 Carrera 3.2 coupé toit ouvrant,Claude Aguttes,36 000 €,OR,V,,9559&index=2,
PORSCHE,27/06/2015,Caen,911 Carrera 3.2 coupé toit ouvrant,EVE Auction / M. Pagneux,38 750 €,OR+,V,,9559&index=2,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé ,Bonhams,63 250 €,OR+,V,,9559&index=2,
PORSCHE,13/03/2015,Amelia Island,"911 Carrera 3.0 RSR, palmarès",Gooding & Co.,1 179 338 €,REST,V,,9559&index=2,
PORSCHE,19/10/2014,Aytré,911 Carrera 3.2 coupé toit ouvrant,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",28 750 €,OR+,V,,9559&index=2,
PORSCHE,23/06/2013,Fontainebleau,"911 Carrera 3.2 coupé ""turbo-look""",Jean-Pierre Osenat,25 019 €,OR+,V,,9559&index=2,
PORSCHE,07/12/2012,Barcelone,"911 Carrera 3.2 coupé, aileron Turbo",Stanislas Machoïr,20 000 €,OR+,V,,9559&index=2,
PORSCHE,11/11/2012,Paris,911 Carrera 3.2 coupé,Artcurial Motorcars,19 062 €,OR+,V,,9559&index=2,
PORSCHE,07/07/2012,Le Mans,911 Carrera 3.2 coupé,Artcurial,17 870 €,OR+,V,,9559&index=2,
PORSCHE,30/04/2012,Londres,911 Carrera 2 coupé RHD,Bonhams,13 397 €,OR+,V,,9559&index=2,
PORSCHE,18/02/2012,Brooklands,911 Carrera 3.2 Sport coupé RHD,Historic at Brooklands,17 879 €,REST,V,,9559&index=2,
,,,,,,,,,5740&index=2,
PORSCHE,07/11/2015,Lyon,911 Carrera 3.2 coupé toit ouvrant,Claude Aguttes,36 000 €,OR,V,,5740&index=2,
PORSCHE,27/06/2015,Caen,911 Carrera 3.2 coupé toit ouvrant,EVE Auction / M. Pagneux,38 750 €,OR+,V,,5740&index=2,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé ,Bonhams,63 250 €,OR+,V,,5740&index=2,
PORSCHE,13/03/2015,Amelia Island,"911 Carrera 3.0 RSR, palmarès",Gooding & Co.,1 179 338 €,REST,V,,5740&index=2,
PORSCHE,19/10/2014,Aytré,911 Carrera 3.2 coupé toit ouvrant,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",28 750 €,OR+,V,,5740&index=2,
PORSCHE,23/06/2013,Fontainebleau,"911 Carrera 3.2 coupé ""turbo-look""",Jean-Pierre Osenat,25 019 €,OR+,V,,5740&index=2,
PORSCHE,07/12/2012,Barcelone,"911 Carrera 3.2 coupé, aileron Turbo",Stanislas Machoïr,20 000 €,OR+,V,,5740&index=2,
PORSCHE,11/11/2012,Paris,911 Carrera 3.2 coupé,Artcurial Motorcars,19 062 €,OR+,V,,5740&index=2,
PORSCHE,07/07/2012,Le Mans,911 Carrera 3.2 coupé,Artcurial,17 870 €,OR+,V,,5740&index=2,
PORSCHE,30/04/2012,Londres,911 Carrera 2 coupé RHD,Bonhams,13 397 €,OR+,V,,5740&index=2,
PORSCHE,18/02/2012,Brooklands,911 Carrera 3.2 Sport coupé RHD,Historic at Brooklands,17 879 €,REST,V,,5740&index=2,
,,,,,,,,,5739&index=2,
PORSCHE,07/11/2015,Lyon,911 Carrera 3.2 coupé toit ouvrant,Claude Aguttes,36 000 €,OR,V,,5739&index=2,
PORSCHE,27/06/2015,Caen,911 Carrera 3.2 coupé toit ouvrant,EVE Auction / M. Pagneux,38 750 €,OR+,V,,5739&index=2,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé ,Bonhams,63 250 €,OR+,V,,5739&index=2,
PORSCHE,13/03/2015,Amelia Island,"911 Carrera 3.0 RSR, palmarès",Gooding & Co.,1 179 338 €,REST,V,,5739&index=2,
PORSCHE,19/10/2014,Aytré,911 Carrera 3.2 coupé toit ouvrant,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",28 750 €,OR+,V,,5739&index=2,
PORSCHE,23/06/2013,Fontainebleau,"911 Carrera 3.2 coupé ""turbo-look""",Jean-Pierre Osenat,25 019 €,OR+,V,,5739&index=2,
PORSCHE,07/12/2012,Barcelone,"911 Carrera 3.2 coupé, aileron Turbo",Stanislas Machoïr,20 000 €,OR+,V,,5739&index=2,
PORSCHE,11/11/2012,Paris,911 Carrera 3.2 coupé,Artcurial Motorcars,19 062 €,OR+,V,,5739&index=2,
PORSCHE,07/07/2012,Le Mans,911 Carrera 3.2 coupé,Artcurial,17 870 €,OR+,V,,5739&index=2,
PORSCHE,30/04/2012,Londres,911 Carrera 2 coupé RHD,Bonhams,13 397 €,OR+,V,,5739&index=2,
PORSCHE,18/02/2012,Brooklands,911 Carrera 3.2 Sport coupé RHD,Historic at Brooklands,17 879 €,REST,V,,5739&index=2,
,,,,,,,,,8040&index=2,
PORSCHE,07/11/2015,Lyon,911 Carrera 3.2 coupé toit ouvrant,Claude Aguttes,36 000 €,OR,V,,8040&index=2,
PORSCHE,27/06/2015,Caen,911 Carrera 3.2 coupé toit ouvrant,EVE Auction / M. Pagneux,38 750 €,OR+,V,,8040&index=2,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé ,Bonhams,63 250 €,OR+,V,,8040&index=2,
PORSCHE,13/03/2015,Amelia Island,"911 Carrera 3.0 RSR, palmarès",Gooding & Co.,1 179 338 €,REST,V,,8040&index=2,
PORSCHE,19/10/2014,Aytré,911 Carrera 3.2 coupé toit ouvrant,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",28 750 €,OR+,V,,8040&index=2,
PORSCHE,23/06/2013,Fontainebleau,"911 Carrera 3.2 coupé ""turbo-look""",Jean-Pierre Osenat,25 019 €,OR+,V,,8040&index=2,
PORSCHE,07/12/2012,Barcelone,"911 Carrera 3.2 coupé, aileron Turbo",Stanislas Machoïr,20 000 €,OR+,V,,8040&index=2,
PORSCHE,11/11/2012,Paris,911 Carrera 3.2 coupé,Artcurial Motorcars,19 062 €,OR+,V,,8040&index=2,
PORSCHE,07/07/2012,Le Mans,911 Carrera 3.2 coupé,Artcurial,17 870 €,OR+,V,,8040&index=2,
PORSCHE,30/04/2012,Londres,911 Carrera 2 coupé RHD,Bonhams,13 397 €,OR+,V,,8040&index=2,
PORSCHE,18/02/2012,Brooklands,911 Carrera 3.2 Sport coupé RHD,Historic at Brooklands,17 879 €,REST,V,,8040&index=2,
,,,,,,,,,11295&index=2,
PORSCHE,07/11/2015,Lyon,911 Carrera 3.2 coupé toit ouvrant,Claude Aguttes,36 000 €,OR,V,,11295&index=2,
PORSCHE,27/06/2015,Caen,911 Carrera 3.2 coupé toit ouvrant,EVE Auction / M. Pagneux,38 750 €,OR+,V,,11295&index=2,
PORSCHE,24/05/2015,Spa,911 Carrera 3.2 coupé ,Bonhams,63 250 €,OR+,V,,11295&index=2,
PORSCHE,13/03/2015,Amelia Island,"911 Carrera 3.0 RSR, palmarès",Gooding & Co.,1 179 338 €,REST,V,,11295&index=2,
PORSCHE,19/10/2014,Aytré,911 Carrera 3.2 coupé toit ouvrant,"SCP Miller-Franiatte, Coudert, Sicard / M. Saint-G",28 750 €,OR+,V,,11295&index=2,
PORSCHE,23/06/2013,Fontainebleau,"911 Carrera 3.2 coupé ""turbo-look""",Jean-Pierre Osenat,25 019 €,OR+,V,,11295&index=2,
